ObjectNum,Name,Type,Constellation,Magnitude,Size,RAHour,RAMinute,DecSign,DecDeg,DecMinute,Distance (ly)
NGC 3680,NGC 3680,Open Cluster,Centaurus,7.6,12.0,11,25.7,-,43,15,
NGC 3681,NGC 3681,Galaxy,Leo,11.7,2.5,11,26.5,+,16,52,
NGC 3682,NGC 3682,Galaxy,Draco,13.0,2.0,11,27.7,+,66,35,
NGC 3683,NGC 3683,Galaxy,Ursa_Major,13.0,2.0,11,27.5,+,56,53,
NGC 3684,NGC 3684,Galaxy,Leo,11.7,3.2,11,27.2,+,17,2,
NGC 3686,NGC 3686,Galaxy,Leo,11.4,3.3,11,27.7,+,17,13,
NGC 3687,NGC 3687,Galaxy,Ursa_Major,13.0,2.0,11,28.0,+,29,31,
NGC 3689,NGC 3689,Galaxy,Leo,12.3,1.6,11,28.2,+,25,40,
NGC 3690,NGC 3690,Galaxy,Ursa_Major,12.0,2.4,11,28.5,+,58,33,
NGC 3691,NGC 3691,Galaxy,Leo,14.0,1.3,11,28.2,+,16,55,
NGC 3692,NGC 3692,Galaxy,Leo,13.0,3.3,11,28.4,+,9,24,
NGC 3694,NGC 3694,Galaxy,Ursa_Major,13.0,1.0,11,28.9,+,35,24,
NGC 3705,NGC 3705,Galaxy,Leo,11.0,5.0,11,30.1,+,9,17,
NGC 3706,NGC 3706,Galaxy,Centaurus,12.0,2.9,11,29.7,-,36,25,
NGC 3717,NGC 3717,Galaxy,Hydra,12.0,5.8,11,31.5,-,30,19,
NGC 3718,NGC 3718,Galaxy,Ursa_Major,10.5,8.7,11,32.6,+,53,4,
NGC 3719,NGC 3719,Galaxy,Leo,14.0,2.0,11,32.2,+,0,49,
NGC 3720,NGC 3720,Galaxy,Leo,13.3,1.1,11,32.4,+,0,48,
NGC 3725,NGC 3725,Galaxy,Ursa_Major,14.0,1.4,11,33.7,+,61,53,
NGC 3726,NGC 3726,Galaxy,Ursa_Major,10.4,6.0,11,33.3,+,47,2,
NGC 3729,NGC 3729,Galaxy,Ursa_Major,11.4,3.1,11,33.8,+,53,8,
NGC 3732,NGC 3732,Galaxy,Crater,13.0,1.3,11,34.2,-,9,51,
NGC 3733,NGC 3733,Galaxy,Ursa_Major,12.0,4.8,11,35.0,+,54,51,
NGC 3735,NGC 3735,Galaxy,Draco,12.0,4.2,11,36.0,+,70,32,
NGC 3737,NGC 3737,Galaxy,Ursa_Major,14.0,1.3,11,35.6,+,54,57,
NGC 3738,NGC 3738,Galaxy,Ursa_Major,11.7,2.6,11,35.8,+,54,31,
NGC 3746,NGC 3746,Galaxy,Leo,15.0,1.3,11,37.7,+,22,0,
NGC 3751,NGC 3751,Galaxy,Leo,15.0,0.4,11,37.9,+,21,56,
NGC 3753,NGC 3753,Galaxy,Leo,15.0,2.0,11,37.9,+,21,59,
NGC 3755,NGC 3755,Galaxy,Ursa_Major,13.0,3.2,11,36.6,+,36,25,
NGC 3756,NGC 3756,Galaxy,Ursa_Major,11.5,4.4,11,36.8,+,54,18,
NGC 3759,NGC 3759,Galaxy,Ursa_Major,14.0,1.5,11,36.9,+,54,49,
NGC 3766,NGC 3766,Open Cluster,Centaurus,5.3,12.0,11,36.1,-,61,37,
NGC 3769,NGC 3769,Galaxy,Ursa_Major,12.0,3.2,11,37.7,+,47,54,
NGC 3773,NGC 3773,Galaxy,Leo,13.0,1.6,11,38.2,+,12,7,
NGC 3780,NGC 3780,Galaxy,Ursa_Major,12.0,3.1,11,39.4,+,56,16,
NGC 3782,NGC 3782,Galaxy,Ursa_Major,13.0,1.7,11,39.3,+,46,31,
NGC 3783,NGC 3783,Galaxy,Centaurus,13.0,1.9,11,39.0,-,37,45,
NGC 3786,NGC 3786,Galaxy,Ursa_Major,13.0,2.4,11,39.7,+,31,55,
NGC 3788,NGC 3788,Galaxy,Ursa_Major,13.0,2.2,11,39.7,+,31,56,
NGC 3795,NGC 3795,Galaxy,Ursa_Major,14.0,2.4,11,40.1,+,58,37,
NGC 3799,NGC 3799,Galaxy,Leo,14.0,0.9,11,40.2,+,15,20,
NGC 3800,NGC 3800,Galaxy,Leo,13.0,2.1,11,40.2,+,15,21,
NGC 3801,NGC 3801,Galaxy,Leo,12.1,3.2,11,40.3,+,17,44,
NGC 3802,NGC 3802,Galaxy,Leo,13.6,1.4,11,40.3,+,17,46,
NGC 3804,NGC 3804,Galaxy,Ursa_Major,13.0,2.4,11,40.9,+,56,12,
NGC 3808,NGC 3808,Galaxy,Leo,11.9,0.7,11,40.7,+,22,27,
NGC 3810,NGC 3810,Galaxy,Leo,10.8,4.3,11,41.0,+,11,28,
NGC 3811,NGC 3811,Galaxy,Ursa_Major,13.0,2.4,11,41.3,+,47,42,
NGC 3813,NGC 3813,Galaxy,Ursa_Major,11.7,2.3,11,41.3,+,36,33,
NGC 3818,NGC 3818,Galaxy,Virgo,11.8,2.1,11,42.0,-,6,9,
NGC 3824,NGC 3824,Galaxy,Ursa_Major,15.0,1.6,11,42.8,+,52,47,
NGC 3829,NGC 3829,Galaxy,Ursa_Major,15.0,1.2,11,43.5,+,52,43,
NGC 3835,NGC 3835,Galaxy,Ursa_Major,13.0,2.0,11,44.1,+,60,7,
NGC 3838,NGC 3838,Galaxy,Ursa_Major,13.0,1.7,11,44.2,+,57,57,
NGC 3842,NGC 3842,Galaxy,Leo,13.0,1.2,11,44.0,+,19,57,
NGC 3846,NGC 3846,Galaxy,Ursa_Major,15.0,1.2,11,44.5,+,55,40,
NGC 3850,NGC 3850,Galaxy,Ursa_Major,14.0,2.3,11,45.6,+,55,53,
NGC 3858,NGC 3858,Galaxy,Crater,13.0,1.9,11,44.9,-,9,16,
NGC 3862,NGC 3862,Galaxy,Leo,12.6,1.6,11,45.1,+,19,36,
NGC 3865,NGC 3865,Galaxy,Crater,13.0,2.3,11,44.9,-,9,14,
NGC 3870,NGC 3870,Galaxy,Ursa_Major,13.0,1.3,11,45.9,+,50,12,
NGC 3872,NGC 3872,Galaxy,Leo,11.7,2.2,11,45.8,+,13,46,
NGC 3877,NGC 3877,Galaxy,Ursa_Major,12.0,5.4,11,46.1,+,47,30,
NGC 3885,NGC 3885,Galaxy,Hydra,13.0,1.7,11,46.8,-,27,55,
NGC 3887,NGC 3887,Galaxy,Crater,11.0,3.3,11,47.1,-,16,51,
NGC 3888,NGC 3888,Galaxy,Ursa_Major,13.0,1.8,11,47.6,+,55,58,
NGC 3892,NGC 3892,Galaxy,Crater,12.0,2.8,11,48.0,-,10,58,
NGC 3893,NGC 3893,Galaxy,Ursa_Major,11.0,4.4,11,48.6,+,48,43,
NGC 3894,NGC 3894,Galaxy,Ursa_Major,13.0,2.4,11,48.8,+,59,25,
NGC 3895,NGC 3895,Galaxy,Ursa_Major,14.0,1.4,11,49.1,+,59,26,
NGC 3896,NGC 3896,Galaxy,Ursa_Major,14.0,1.7,11,48.9,+,48,41,
NGC 3897,NGC 3897,Galaxy,Ursa_Major,14.0,2.1,11,49.0,+,35,1,
NGC 3898,NGC 3898,Galaxy,Ursa_Major,10.8,4.4,11,49.2,+,56,5,
NGC 3900,NGC 3900,Galaxy,Leo,11.4,3.5,11,49.2,+,27,1,
NGC 3902,NGC 3902,Galaxy,Leo,14.0,1.8,11,49.3,+,26,7,
NGC 3904,NGC 3904,Galaxy,Hydra,11.0,2.2,11,49.2,-,29,17,
NGC 3906,NGC 3906,Galaxy,Ursa_Major,14.0,1.9,11,49.7,+,48,26,
NGC 3912,NGC 3912,Galaxy,Leo,13.0,1.7,11,50.1,+,26,29,
NGC 3913,NGC 3913,Galaxy,Ursa_Major,13.0,2.6,11,50.6,+,55,21,
NGC 3916,NGC 3916,Galaxy,Ursa_Major,15.0,1.8,11,50.8,+,55,9,
NGC 3917,NGC 3917,Galaxy,Ursa_Major,12.0,4.9,11,50.8,+,51,50,
NGC 3918,NGC 3918,Planetary Nebula,Centaurus,8.0,0.2,11,50.3,-,57,11,
NGC 3921,NGC 3921,Galaxy,Ursa_Major,13.0,2.2,11,51.1,+,55,5,
NGC 3923,NGC 3923,Galaxy,Hydra,10.1,2.9,11,51.0,-,28,48,
NGC 3924,NGC 3924,Galaxy,Ursa_Major,15.0,1.9,11,52.6,+,50,1,
NGC 3928,NGC 3928,Galaxy,Ursa_Major,13.0,1.8,11,51.8,+,48,41,
NGC 3930,NGC 3930,Galaxy,Ursa_Major,12.0,3.8,11,51.8,+,38,1,
NGC 3931,NGC 3931,Galaxy,Ursa_Major,15.0,1.4,11,51.2,+,52,0,
NGC 3936,NGC 3936,Galaxy,Hydra,13.0,4.0,11,52.3,-,26,54,
NGC 3938,NGC 3938,Galaxy,Ursa_Major,10.4,5.4,11,52.8,+,44,7,
NGC 3941,NGC 3941,Galaxy,Ursa_Major,11.0,3.8,11,52.9,+,36,59,
NGC 3945,NGC 3945,Galaxy,Ursa_Major,10.6,5.5,11,53.2,+,60,41,
NGC 3947,NGC 3947,Galaxy,Leo,14.0,1.6,11,53.4,+,20,45,
NGC 3949,NGC 3949,Galaxy,Ursa_Major,11.0,3.0,11,53.7,+,47,52,
NGC 3952,NGC 3952,Galaxy,Virgo,13.0,1.5,11,53.7,-,4,0,
NGC 3953,NGC 3953,Galaxy,Ursa_Major,10.1,6.6,11,53.8,+,52,20,
NGC 3955,NGC 3955,Galaxy,Crater,11.9,3.2,11,54.0,-,23,10,
NGC 3956,NGC 3956,Galaxy,Crater,13.0,3.5,11,54.0,-,20,34,
NGC 3957,NGC 3957,Galaxy,Crater,13.0,3.5,11,54.0,-,19,34,
NGC 3958,NGC 3958,Galaxy,Ursa_Major,13.0,1.6,11,54.6,+,58,22,
NGC 3960,NGC 3960,Open Cluster,Centaurus,8.3,7.0,11,50.9,-,55,42,
NGC 3962,NGC 3962,Galaxy,Crater,10.6,2.9,11,54.7,-,13,58,
NGC 3963,NGC 3963,Galaxy,Ursa_Major,12.0,2.8,11,55.0,+,58,30,
NGC 3968,NGC 3968,Galaxy,Leo,13.0,3.0,11,55.5,+,11,58,
NGC 3972,NGC 3972,Galaxy,Ursa_Major,13.0,4.0,11,55.8,+,55,19,
NGC 3975,NGC 3975,Galaxy,Ursa_Major,15.0,0.8,11,55.9,+,60,32,
NGC 3976,NGC 3976,Galaxy,Virgo,12.0,3.9,11,56.0,+,6,45,
NGC 3977,NGC 3977,Galaxy,Ursa_Major,13.0,1.7,11,56.1,+,55,24,
NGC 3978,NGC 3978,Galaxy,Ursa_Major,15.0,1.8,11,56.2,+,60,31,
NGC 3981,NGC 3981,Galaxy,Crater,12.0,3.9,11,56.1,-,19,54,
NGC 3982,NGC 3982,Galaxy,Ursa_Major,12.0,2.5,11,56.5,+,55,8,
NGC 3985,NGC 3985,Galaxy,Ursa_Major,13.0,1.2,11,56.7,+,48,20,
NGC 3986,NGC 3986,Galaxy,Ursa_Major,14.0,3.1,11,56.7,+,32,1,
NGC 3987,NGC 3987,Galaxy,Leo,14.0,2.5,11,57.3,+,25,12,
NGC 3990,NGC 3990,Galaxy,Ursa_Major,12.6,1.7,11,57.6,+,55,28,
NGC 3991,NGC 3991,Galaxy,Ursa_Major,13.2,1.4,11,57.5,+,32,20,
NGC 3993,NGC 3993,Galaxy,Leo,15.0,1.9,11,57.6,+,25,15,
NGC 3994,NGC 3994,Galaxy,Ursa_Major,12.7,1.1,11,57.6,+,32,17,
NGC 3995,NGC 3995,Galaxy,Ursa_Major,12.6,2.8,11,57.7,+,32,18,
NGC 3997,NGC 3997,Galaxy,Leo,14.0,1.8,11,57.8,+,25,16,
NGC 3998,NGC 3998,Galaxy,Ursa_Major,10.6,3.1,11,57.9,+,55,27,
NGC 4004,NGC 4004,Galaxy,Leo,14.0,2.2,11,58.1,+,27,53,
NGC 4008,NGC 4008,Galaxy,Leo,12.0,2.5,11,58.3,+,28,12,
NGC 4010,NGC 4010,Galaxy,Ursa_Major,13.0,4.2,11,58.6,+,47,16,
NGC 4013,NGC 4013,Galaxy,Ursa_Major,12.0,5.2,11,58.5,+,43,57,
NGC 4016,NGC 4016,Galaxy,Leo,15.0,1.5,11,58.4,+,27,31,
NGC 4017,NGC 4017,Galaxy,Coma_Berenices,13.0,1.8,11,58.7,+,27,26,
NGC 4020,NGC 4020,Galaxy,Ursa_Major,13.0,2.1,11,58.9,+,30,25,
NGC 4024,NGC 4024,Galaxy,Corvus,13.0,2.3,11,58.5,-,18,21,
NGC 4025,NGC 4025,Galaxy,Ursa_Major,15.0,3.3,11,59.2,+,37,48,
NGC 4026,NGC 4026,Galaxy,Ursa_Major,12.0,5.1,11,59.4,+,50,58,
NGC 4027,NGC 4027,Galaxy,Corvus,11.1,3.0,11,59.5,-,19,16,
NGC 4030,NGC 4030,Galaxy,Virgo,12.0,4.3,12,0.4,-,1,6,
NGC 4032,NGC 4032,Galaxy,Coma_Berenices,13.0,2.1,12,0.6,+,20,4,
NGC 4033,NGC 4033,Galaxy,Corvus,13.0,2.5,12,0.6,-,17,51,
NGC 4036,NGC 4036,Galaxy,Ursa_Major,10.6,4.5,12,1.4,+,61,54,
NGC 4037,NGC 4037,Galaxy,Coma_Berenices,13.0,2.7,12,1.4,+,13,24,
NGC 4038,NGC 4038,Galaxy,Corvus,10.7,2.6,12,1.9,-,18,52,
NGC 4039,NGC 4039,Galaxy,Corvus,13.0,3.2,12,1.9,-,18,53,
NGC 4041,NGC 4041,Galaxy,Ursa_Major,11.1,2.8,12,2.2,+,62,8,
NGC 4045,NGC 4045,Galaxy,Virgo,11.8,2.8,12,2.7,+,1,59,
NGC 4047,NGC 4047,Galaxy,Ursa_Major,13.0,1.5,12,2.9,+,48,38,
NGC 4050,NGC 4050,Galaxy,Corvus,12.0,3.1,12,2.9,-,16,22,
NGC 4051,NGC 4051,Galaxy,Ursa_Major,10.3,5.0,12,3.2,+,44,32,
NGC 4052,NGC 4052,Open Cluster,Crux,9.0,8.0,12,1.9,-,63,12,
NGC 4062,NGC 4062,Galaxy,Ursa_Major,11.2,4.3,12,4.1,+,31,54,
NGC 4064,NGC 4064,Galaxy,Coma_Berenices,11.5,4.5,12,4.2,+,18,27,
NGC 4065,NGC 4065,Galaxy,Coma_Berenices,14.0,1.5,12,4.2,+,20,13,
NGC 4067,NGC 4067,Galaxy,Virgo,13.0,1.5,12,4.2,+,10,51,
NGC 4068,NGC 4068,Galaxy,Ursa_Major,13.0,3.2,12,4.0,+,52,35,
NGC 4073,NGC 4073,Galaxy,Virgo,13.0,2.5,12,4.5,+,1,54,
NGC 4079,NGC 4079,Galaxy,Virgo,14.0,2.4,12,4.8,-,2,23,
NGC 4081,NGC 4081,Galaxy,Ursa_Major,14.0,1.8,12,4.6,+,64,26,
NGC 4085,NGC 4085,Galaxy,Ursa_Major,12.3,2.8,12,5.4,+,50,21,
NGC 4088,NGC 4088,Galaxy,Ursa_Major,10.5,5.8,12,5.6,+,50,33,
NGC 4094,NGC 4094,Galaxy,Corvus,12.0,4.2,12,5.9,-,14,32,
NGC 4096,NGC 4096,Galaxy,Ursa_Major,10.6,6.5,12,6.0,+,47,29,
NGC 4100,NGC 4100,Galaxy,Ursa_Major,12.0,5.2,12,6.2,+,49,35,
NGC 4102,NGC 4102,Galaxy,Ursa_Major,12.0,3.2,12,6.4,+,52,43,
NGC 4103,NGC 4103,Open Cluster,Crux,7.0,7.0,12,6.7,-,61,15,
NGC 4104,NGC 4104,Galaxy,Coma_Berenices,14.0,3.0,12,6.6,+,28,10,
NGC 4105,NGC 4105,Galaxy,Hydra,12.0,2.4,12,6.7,-,29,46,
NGC 4106,NGC 4106,Galaxy,Hydra,11.4,1.9,12,6.8,-,29,46,
NGC 4108,NGC 4108,Galaxy,Draco,13.0,1.9,12,6.8,+,67,10,
NGC 4109,NGC 4109,Galaxy,Canes_Venatici,15.0,0.8,12,6.9,+,43,0,
NGC 4111,NGC 4111,Galaxy,Canes_Venatici,10.8,4.8,12,7.1,+,43,4,
NGC 4114,NGC 4114,Galaxy,Corvus,13.0,2.3,12,7.2,-,14,11,
NGC 4116,NGC 4116,Galaxy,Virgo,11.9,3.8,12,7.6,+,2,42,
NGC 4117,NGC 4117,Galaxy,Canes_Venatici,14.0,2.8,12,7.8,+,43,8,
NGC 4118,NGC 4118,Galaxy,Canes_Venatici,16.0,0.9,12,7.9,+,43,7,
NGC 4120,NGC 4120,Galaxy,Draco,14.0,1.9,12,8.5,+,69,33,
NGC 4121,NGC 4121,Galaxy,Draco,14.0,0.6,12,7.9,+,65,7,
NGC 4123,NGC 4123,Galaxy,Virgo,11.2,4.5,12,8.2,+,2,53,
NGC 4124,NGC 4124,Galaxy,Virgo,12.0,4.6,12,8.2,+,10,23,
NGC 4125,NGC 4125,Galaxy,Draco,9.8,5.1,12,8.1,+,65,11,
NGC 4127,NGC 4127,Galaxy,Camelopardalis,13.0,2.3,12,8.4,+,76,48,
NGC 4128,NGC 4128,Galaxy,Draco,13.0,2.8,12,8.5,+,68,46,
NGC 4129,NGC 4129,Galaxy,Virgo,12.6,2.6,12,8.9,-,9,2,
NGC 4131,NGC 4131,Galaxy,Coma_Berenices,14.0,1.6,12,8.7,+,29,18,
NGC 4132,NGC 4132,Galaxy,Coma_Berenices,15.0,1.1,12,9.0,+,29,14,
NGC 4135,NGC 4135,Galaxy,Canes_Venatici,15.0,1.0,12,9.2,+,44,0,
NGC 4136,NGC 4136,Galaxy,Coma_Berenices,12.0,4.1,12,9.3,+,29,56,
NGC 4137,NGC 4137,Galaxy,Canes_Venatici,15.0,1.2,12,9.3,+,44,6,
NGC 4138,NGC 4138,Galaxy,Canes_Venatici,12.0,2.9,12,9.5,+,43,41,
NGC 4142,NGC 4142,Galaxy,Ursa_Major,14.0,2.3,12,9.5,+,53,6,
NGC 4143,NGC 4143,Galaxy,Canes_Venatici,12.0,2.9,12,9.6,+,42,32,
NGC 4144,NGC 4144,Galaxy,Ursa_Major,12.0,5.9,12,10.0,+,46,27,
NGC 4145,NGC 4145,Galaxy,Canes_Venatici,11.0,5.8,12,10.0,+,39,53,
NGC 4146,NGC 4146,Galaxy,Coma_Berenices,14.0,1.6,12,10.3,+,26,26,
NGC 4147,NGC 4147,Globular Cluster,Coma_Berenices,10.3,4.0,12,10.1,+,18,33,
NGC 4148,NGC 4148,Galaxy,Canes_Venatici,15.0,1.8,12,10.1,+,35,52,
NGC 4150,NGC 4150,Galaxy,Coma_Berenices,11.7,2.5,12,10.6,+,30,24,
NGC 4151,NGC 4151,Galaxy,Canes_Venatici,10.4,5.9,12,10.5,+,39,24,
NGC 4152,NGC 4152,Galaxy,Coma_Berenices,12.0,2.3,12,10.6,+,16,2,
NGC 4156,NGC 4156,Galaxy,Canes_Venatici,13.0,1.5,12,10.8,+,39,28,
NGC 4157,NGC 4157,Galaxy,Ursa_Major,12.0,6.9,12,11.1,+,50,29,
NGC 4158,NGC 4158,Galaxy,Coma_Berenices,13.0,2.0,12,11.2,+,20,11,
NGC 4162,NGC 4162,Galaxy,Coma_Berenices,11.5,2.5,12,11.9,+,24,7,
NGC 4163,NGC 4163,Galaxy,Canes_Venatici,13.0,1.9,12,12.2,+,36,10,
NGC 4165,NGC 4165,Galaxy,Virgo,13.6,1.5,12,12.2,+,13,15,
NGC 4168,NGC 4168,Galaxy,Virgo,11.3,2.8,12,12.3,+,13,12,
NGC 4169,NGC 4169,Galaxy,Coma_Berenices,13.0,2.1,12,12.2,+,29,10,
NGC 4174,NGC 4174,Galaxy,Coma_Berenices,14.0,0.8,12,12.4,+,29,8,
NGC 4175,NGC 4175,Galaxy,Coma_Berenices,14.0,2.0,12,12.5,+,29,9,
NGC 4178,NGC 4178,Galaxy,Virgo,11.4,5.0,12,12.8,+,10,52,
NGC 4179,NGC 4179,Galaxy,Virgo,10.9,4.2,12,12.9,+,1,18,
NGC 4180,NGC 4180,Galaxy,Virgo,13.0,1.8,12,13.1,+,7,2,
NGC 4183,NGC 4183,Galaxy,Canes_Venatici,13.0,5.0,12,13.3,+,43,42,
NGC 4186,NGC 4186,Galaxy,Coma_Berenices,14.0,1.4,12,14.1,+,14,44,
NGC 4189,NGC 4189,Galaxy,Coma_Berenices,11.7,2.5,12,13.8,+,13,26,
NGC 4190,NGC 4190,Galaxy,Canes_Venatici,13.0,1.7,12,13.7,+,36,38,
NGC 4193,NGC 4193,Galaxy,Virgo,12.4,2.3,12,13.9,+,13,10,
NGC 4194,NGC 4194,Galaxy,Ursa_Major,12.4,2.5,12,14.2,+,54,32,
NGC 4196,NGC 4196,Galaxy,Coma_Berenices,14.0,1.6,12,14.4,+,28,25,
NGC 4197,NGC 4197,Galaxy,Virgo,13.0,3.5,12,14.6,+,5,48,
NGC 4203,NGC 4203,Galaxy,Coma_Berenices,10.7,3.6,12,15.1,+,33,12,
NGC 4204,NGC 4204,Galaxy,Coma_Berenices,13.0,4.2,12,15.2,+,20,39,
NGC 4206,NGC 4206,Galaxy,Virgo,12.1,5.2,12,15.3,+,13,2,
NGC 4207,NGC 4207,Galaxy,Virgo,13.0,1.8,12,15.5,+,9,35,
NGC 4210,NGC 4210,Galaxy,Draco,13.0,2.2,12,15.3,+,65,59,
NGC 4211,NGC 4211,Galaxy,Coma_Berenices,14.0,1.4,12,15.6,+,28,11,
NGC 4215,NGC 4215,Galaxy,Virgo,13.0,1.9,12,15.9,+,6,24,
NGC 4216,NGC 4216,Galaxy,Virgo,10.0,8.3,12,15.9,+,13,9,
NGC 4217,NGC 4217,Galaxy,Canes_Venatici,12.0,5.5,12,15.8,+,47,6,
NGC 4218,NGC 4218,Galaxy,Canes_Venatici,13.0,1.2,12,15.8,+,48,8,
NGC 4219,NGC 4219,Galaxy,Centaurus,12.0,4.5,12,16.4,-,43,20,
NGC 4220,NGC 4220,Galaxy,Canes_Venatici,12.0,4.1,12,16.2,+,47,53,
NGC 4221,NGC 4221,Galaxy,Draco,14.0,2.3,12,16.0,+,66,14,
NGC 4222,NGC 4222,Galaxy,Coma_Berenices,14.0,3.3,12,16.4,+,13,19,
NGC 4224,NGC 4224,Galaxy,Virgo,11.8,2.4,12,16.6,+,7,28,
NGC 4226,NGC 4226,Galaxy,Canes_Venatici,14.0,1.3,12,16.4,+,47,2,
NGC 4227,NGC 4227,Galaxy,Canes_Venatici,14.0,1.8,12,16.5,+,33,31,
NGC 4230,NGC 4230,Open Cluster,Centaurus,9.0,6.0,12,17.3,-,55,8,
NGC 4231,NGC 4231,Galaxy,Canes_Venatici,15.0,1.4,12,16.8,+,47,27,
NGC 4232,NGC 4232,Galaxy,Canes_Venatici,15.0,1.5,12,16.8,+,47,26,
NGC 4233,NGC 4233,Galaxy,Virgo,11.9,2.3,12,17.1,+,7,37,
NGC 4234,NGC 4234,Galaxy,Virgo,12.9,1.3,12,17.2,+,3,41,
NGC 4235,NGC 4235,Galaxy,Virgo,11.6,4.3,12,17.2,+,7,11,
NGC 4236,NGC 4236,Galaxy,Draco,9.7,18.0,12,16.7,+,69,28,
NGC 4237,NGC 4237,Galaxy,Coma_Berenices,11.7,2.3,12,17.2,+,15,19,
NGC 4238,NGC 4238,Galaxy,Draco,14.0,1.9,12,16.9,+,63,25,
NGC 4241,NGC 4241,Galaxy,Virgo,12.0,2.5,12,17.4,+,6,41,
NGC 4242,NGC 4242,Galaxy,Canes_Venatici,11.0,4.8,12,17.5,+,45,37,
NGC 4244,NGC 4244,Galaxy,Canes_Venatici,10.2,16.0,12,17.5,+,37,49,
NGC 4245,NGC 4245,Galaxy,Coma_Berenices,11.4,3.3,12,17.6,+,29,36,
NGC 4246,NGC 4246,Galaxy,Virgo,12.7,2.5,12,18.0,+,7,11,
NGC 4247,NGC 4247,Galaxy,Virgo,15.0,0.7,12,18.0,+,7,16,
NGC 4248,NGC 4248,Galaxy,Canes_Venatici,12.6,3.0,12,17.8,+,47,25,
NGC 4250,NGC 4250,Galaxy,Draco,13.0,2.7,12,17.4,+,70,48,
NGC 4251,NGC 4251,Galaxy,Coma_Berenices,12.0,4.2,12,18.1,+,28,10,
NGC 4252,NGC 4252,Galaxy,Virgo,15.0,1.5,12,18.5,+,5,34,
NGC 4253,NGC 4253,Galaxy,Coma_Berenices,14.0,1.1,12,18.4,+,29,49,
NGC 4256,NGC 4256,Galaxy,Draco,12.0,4.6,12,18.7,+,65,54,
NGC 4257,NGC 4257,Galaxy,Virgo,15.0,1.2,12,19.1,+,5,44,
NGC 4259,NGC 4259,Galaxy,Virgo,13.6,1.1,12,19.4,+,5,23,
NGC 4260,NGC 4260,Galaxy,Virgo,11.8,2.6,12,19.4,+,6,6,
NGC 4261,NGC 4261,Galaxy,Virgo,10.3,3.9,12,19.4,+,5,49,
NGC 4262,NGC 4262,Galaxy,Coma_Berenices,11.5,2.2,12,19.5,+,14,53,
NGC 4264,NGC 4264,Galaxy,Virgo,12.9,1.1,12,19.6,+,5,51,
NGC 4266,NGC 4266,Galaxy,Virgo,15.0,2.1,12,19.7,+,5,32,
NGC 4267,NGC 4267,Galaxy,Virgo,10.9,3.5,12,19.8,+,12,48,
NGC 4268,NGC 4268,Galaxy,Virgo,12.7,1.6,12,19.8,+,5,17,
NGC 4269,NGC 4269,Galaxy,Virgo,14.0,1.5,12,19.8,+,6,1,
NGC 4270,NGC 4270,Galaxy,Virgo,12.2,2.2,12,19.8,+,5,28,
NGC 4273,NGC 4273,Galaxy,Virgo,11.9,2.3,12,19.9,+,5,21,
NGC 4274,NGC 4274,Galaxy,Coma_Berenices,10.4,6.9,12,19.8,+,29,37,
NGC 4275,NGC 4275,Galaxy,Coma_Berenices,13.0,1.0,12,19.9,+,27,37,
NGC 4277,NGC 4277,Galaxy,Virgo,13.5,0.9,12,20.1,+,5,21,
NGC 4278,NGC 4278,Galaxy,Coma_Berenices,10.2,3.6,12,20.1,+,29,17,
NGC 4281,NGC 4281,Galaxy,Virgo,11.3,3.1,12,20.4,+,5,23,
NGC 4283,NGC 4283,Galaxy,Coma_Berenices,12.0,1.4,12,20.3,+,29,19,
NGC 4286,NGC 4286,Galaxy,Coma_Berenices,15.0,1.9,12,20.7,+,29,21,
NGC 4288,NGC 4288,Galaxy,Canes_Venatici,13.0,2.3,12,20.6,+,46,17,
NGC 4289,NGC 4289,Galaxy,Virgo,14.0,3.9,12,21.0,+,3,43,
NGC 4290,NGC 4290,Galaxy,Ursa_Major,12.0,2.5,12,20.8,+,58,6,
NGC 4291,NGC 4291,Galaxy,Draco,12.0,2.2,12,20.3,+,75,22,
NGC 4292,NGC 4292,Galaxy,Virgo,14.0,2.1,12,21.3,+,4,36,
NGC 4293,NGC 4293,Galaxy,Coma_Berenices,11.0,6.0,12,21.2,+,18,23,
NGC 4294,NGC 4294,Galaxy,Virgo,12.1,3.1,12,21.3,+,11,31,
NGC 4298,NGC 4298,Galaxy,Coma_Berenices,11.4,3.2,12,21.5,+,14,36,
NGC 4299,NGC 4299,Galaxy,Virgo,12.5,1.7,12,21.7,+,11,30,
NGC 4301,NGC 4301,Galaxy,Virgo,15.0,1.4,12,21.6,+,4,47,
NGC 4302,NGC 4302,Galaxy,Coma_Berenices,11.6,5.2,12,21.7,+,14,36,
NGC 4304,NGC 4304,Galaxy,Hydra,12.0,2.4,12,22.2,-,33,29,
NGC 4305,NGC 4305,Galaxy,Virgo,12.6,2.2,12,22.1,+,12,44,
NGC 4306,NGC 4306,Galaxy,Virgo,14.0,1.6,12,22.1,+,12,47,
NGC 4307,NGC 4307,Galaxy,Virgo,13.0,3.7,12,22.1,+,9,2,
NGC 4308,NGC 4308,Galaxy,Coma_Berenices,14.0,1.0,12,21.9,+,30,3,
NGC 4309,NGC 4309,Galaxy,Virgo,14.0,2.0,12,22.2,+,7,9,
NGC 4310,NGC 4310,Galaxy,Coma_Berenices,13.0,2.6,12,22.4,+,29,12,
NGC 4312,NGC 4312,Galaxy,Coma_Berenices,11.8,4.7,12,22.5,+,15,32,
